pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,id
0,0,0,291.0999,286.5,248.5,709
0,0,0,291.0999,288.4,248.5,710
0,0,0,291.0999,290.3,248.5,711
0,0,0,291.0999,292.2,248.5,712
0,0,0,291.0999,294.0999,248.5,713
0,0,0,291.0999,295.9999,248.5,714
0,0,0,292.9999,277,248.5,715
0,0,0,292.9999,278.9,248.5,716
0,0,0,292.9999,280.8,248.5,717
0,0,0,292.9999,282.7,248.5,718
0,0,0,292.9999,284.6,248.5,719
0,0,0,292.9999,286.5,248.5,720
0,0,0,292.9999,288.4,248.5,721
0,0,0,292.9999,290.3,248.5,722
0,0,0,292.9999,292.2,248.5,723
0,0,0,292.9999,294.0999,248.5,724
0,0,0,292.9999,295.9999,248.5,725
0,0,0,274,277,250.4,726
0,0,0,274,278.9,250.4,727
0,0,0,274,280.8,250.4,728
0,0,0,274,282.7,250.4,729
0,0,0,274,284.6,250.4,730
0,0,0,274,286.5,250.4,731
0,0,0,274,288.4,250.4,732
0,0,0,274,290.3,250.4,733
0,0,0,274,292.2,250.4,734
0,0,0,274,294.0999,250.4,735
0,0,0,274,295.9999,250.4,736
0,0,0,275.9,277,250.4,737
0,0,0,275.9,278.9,250.4,738
0,0,0,275.9,280.8,250.4,739
0,0,0,275.9,282.7,250.4,740
0,0,0,275.9,284.6,250.4,741
0,0,0,275.9,286.5,250.4,742
0,0,0,275.9,288.4,250.4,743
0,0,0,275.9,290.3,250.4,744
0,0,0,275.9,292.2,250.4,745
0,0,0,275.9,294.0999,250.4,746
0,0,0,275.9,295.9999,250.4,747
0,0,0,277.8,277,250.4,748
0,0,0,277.8,278.9,250.4,749
0,0,0,277.8,280.8,250.4,750
0,0,0,277.8,282.7,250.4,751
0,0,0,277.8,284.6,250.4,752
0,0,0,277.8,286.5,250.4,753
0,0,0,277.8,288.4,250.4,754
0,0,0,277.8,290.3,250.4,755
0,0,0,277.8,292.2,250.4,756
0,0,0,277.8,294.0999,250.4,757
0,0,0,277.8,295.9999,250.4,758
0,0,0,279.7,277,250.4,759
0,0,0,279.7,278.9,250.4,760
0,0,0,279.7,280.8,250.4,761
0,0,0,279.7,282.7,250.4,762
0,0,0,279.7,284.6,250.4,763
0,0,0,279.7,286.5,250.4,764
0,0,0,279.7,288.4,250.4,765
0,0,0,279.7,290.3,250.4,766
0,0,0,279.7,292.2,250.4,767
0,0,0,279.7,294.0999,250.4,768
0,0,0,279.7,295.9999,250.4,769
0,0,0,281.6,277,250.4,770
0,0,0,281.6,278.9,250.4,771
0,0,0,281.6,280.8,250.4,772
0,0,0,281.6,282.7,250.4,773
0,0,0,281.6,284.6,250.4,774
0,0,0,281.6,286.5,250.4,775
0,0,0,281.6,288.4,250.4,776
0,0,0,281.6,290.3,250.4,777
0,0,0,281.6,292.2,250.4,778
0,0,0,281.6,294.0999,250.4,779
0,0,0,281.6,295.9999,250.4,780
0,0,0,283.5,277,250.4,781
0,0,0,283.5,278.9,250.4,782
0,0,0,283.5,280.8,250.4,783
0,0,0,283.5,282.7,250.4,784
0,0,0,283.5,284.6,250.4,785
0,0,0,283.5,286.5,250.4,786
0,0,0,283.5,288.4,250.4,787
0,0,0,283.5,290.3,250.4,788
0,0,0,283.5,292.2,250.4,789
0,0,0,283.5,294.0999,250.4,790
0,0,0,283.5,295.9999,250.4,791
0,0,0,285.4,277,250.4,792
0,0,0,285.4,278.9,250.4,793
0,0,0,285.4,280.8,250.4,794
0,0,0,285.4,282.7,250.4,795
0,0,0,285.4,284.6,250.4,796
0,0,0,285.4,286.5,250.4,797
0,0,0,285.4,288.4,250.4,798
0,0,0,285.4,290.3,250.4,799
0,0,0,285.4,292.2,250.4,800
0,0,0,285.4,294.0999,250.4,801
0,0,0,285.4,295.9999,250.4,802
0,0,0,287.3,277,250.4,803
0,0,0,287.3,278.9,250.4,804
0,0,0,287.3,280.8,250.4,805
0,0,0,287.3,282.7,250.4,806
0,0,0,287.3,284.6,250.4,807
0,0,0,287.3,286.5,250.4,808
0,0,0,287.3,288.4,250.4,809
0,0,0,287.3,290.3,250.4,810
0,0,0,287.3,292.2,250.4,811
0,0,0,287.3,294.0999,250.4,812
0,0,0,287.3,295.9999,250.4,813
0,0,0,289.2,277,250.4,814
0,0,0,289.2,278.9,250.4,815
0,0,0,289.2,280.8,250.4,816
0,0,0,289.2,282.7,250.4,817
0,0,0,289.2,284.6,250.4,818
0,0,0,289.2,286.5,250.4,819
0,0,0,289.2,288.4,250.4,820
0,0,0,289.2,290.3,250.4,821
0,0,0,289.2,292.2,250.4,822
0,0,0,289.2,294.0999,250.4,823
0,0,0,289.2,295.9999,250.4,824
0,0,0,291.0999,277,250.4,825
0,0,0,291.0999,278.9,250.4,826
0,0,0,291.0999,280.8,250.4,827
0,0,0,291.0999,282.7,250.4,828
0,0,0,291.0999,284.6,250.4,829
0,0,0,291.0999,286.5,250.4,830
0,0,0,291.0999,288.4,250.4,831
0,0,0,291.0999,290.3,250.4,832
0,0,0,291.0999,292.2,250.4,833
0,0,0,291.0999,294.0999,250.4,834
0,0,0,291.0999,295.9999,250.4,835
0,0,0,292.9999,277,250.4,836
0,0,0,292.9999,278.9,250.4,837
0,0,0,292.9999,280.8,250.4,838
0,0,0,292.9999,282.7,250.4,839
0,0,0,292.9999,284.6,250.4,840
0,0,0,292.9999,286.5,250.4,841
0,0,0,292.9999,288.4,250.4,842
0,0,0,292.9999,290.3,250.4,843
0,0,0,292.9999,292.2,250.4,844
0,0,0,292.9999,294.0999,250.4,845
0,0,0,292.9999,295.9999,250.4,846
0,0,0,274,277,252.3,847
0,0,0,274,278.9,252.3,848
0,0,0,274,280.8,252.3,849
0,0,0,274,282.7,252.3,850
0,0,0,274,284.6,252.3,851
0,0,0,274,286.5,252.3,852
0,0,0,274,288.4,252.3,853
0,0,0,274,290.3,252.3,854
0,0,0,274,292.2,252.3,855
0,0,0,274,294.0999,252.3,856
0,0,0,274,295.9999,252.3,857
0,0,0,275.9,277,252.3,858
0,0,0,275.9,278.9,252.3,859
0,0,0,275.9,280.8,252.3,860
0,0,0,275.9,282.7,252.3,861
0,0,0,275.9,284.6,252.3,862
0,0,0,275.9,286.5,252.3,863
0,0,0,275.9,288.4,252.3,864
0,0,0,275.9,290.3,252.3,865
0,0,0,275.9,292.2,252.3,866
0,0,0,275.9,294.0999,252.3,867
0,0,0,275.9,295.9999,252.3,868
0,0,0,277.8,277,252.3,869
0,0,0,277.8,278.9,252.3,870
0,0,0,277.8,280.8,252.3,871
0,0,0,277.8,282.7,252.3,872
0,0,0,277.8,284.6,252.3,873
0,0,0,277.8,286.5,252.3,874
0,0,0,277.8,288.4,252.3,875
0,0,0,277.8,290.3,252.3,876
0,0,0,277.8,292.2,252.3,877
0,0,0,277.8,294.0999,252.3,878
0,0,0,277.8,295.9999,252.3,879
0,0,0,279.7,277,252.3,880
0,0,0,279.7,278.9,252.3,881
0,0,0,279.7,280.8,252.3,882
0,0,0,279.7,282.7,252.3,883
0,0,0,279.7,284.6,252.3,884
0,0,0,279.7,286.5,252.3,885
0,0,0,279.7,288.4,252.3,886
0,0,0,279.7,290.3,252.3,887
0,0,0,279.7,292.2,252.3,888
0,0,0,279.7,294.0999,252.3,889
0,0,0,279.7,295.9999,252.3,890
0,0,0,281.6,277,252.3,891
0,0,0,281.6,278.9,252.3,892
0,0,0,281.6,280.8,252.3,893
0,0,0,281.6,282.7,252.3,894
0,0,0,281.6,284.6,252.3,895
0,0,0,281.6,286.5,252.3,896
0,0,0,281.6,288.4,252.3,897
0,0,0,281.6,290.3,252.3,898
0,0,0,281.6,292.2,252.3,899
0,0,0,281.6,294.0999,252.3,900
0,0,0,281.6,295.9999,252.3,901
0,0,0,283.5,277,252.3,902
0,0,0,283.5,278.9,252.3,903
0,0,0,283.5,280.8,252.3,904
0,0,0,283.5,282.7,252.3,905
0,0,0,283.5,284.6,252.3,906
0,0,0,283.5,286.5,252.3,907
0,0,0,283.5,288.4,252.3,908
0,0,0,283.5,290.3,252.3,909
0,0,0,283.5,292.2,252.3,910
0,0,0,283.5,294.0999,252.3,911
0,0,0,283.5,295.9999,252.3,912
0,0,0,285.4,277,252.3,913
0,0,0,285.4,278.9,252.3,914
0,0,0,285.4,280.8,252.3,915
0,0,0,285.4,282.7,252.3,916
0,0,0,285.4,284.6,252.3,917
0,0,0,285.4,286.5,252.3,918
0,0,0,285.4,288.4,252.3,919
0,0,0,285.4,290.3,252.3,920
0,0,0,285.4,292.2,252.3,921
0,0,0,285.4,294.0999,252.3,922
0,0,0,285.4,295.9999,252.3,923
0,0,0,287.3,277,252.3,924
0,0,0,287.3,278.9,252.3,925
0,0,0,287.3,280.8,252.3,926
0,0,0,287.3,282.7,252.3,927
0,0,0,287.3,284.6,252.3,928
0,0,0,287.3,286.5,252.3,929
0,0,0,287.3,288.4,252.3,930
0,0,0,287.3,290.3,252.3,931
0,0,0,287.3,292.2,252.3,932
0,0,0,287.3,294.0999,252.3,933
0,0,0,287.3,295.9999,252.3,934
0,0,0,289.2,277,252.3,935
0,0,0,289.2,278.9,252.3,936
0,0,0,289.2,280.8,252.3,937
0,0,0,289.2,282.7,252.3,938
0,0,0,289.2,284.6,252.3,939
0,0,0,289.2,286.5,252.3,940
0,0,0,289.2,288.4,252.3,941
0,0,0,289.2,290.3,252.3,942
0,0,0,289.2,292.2,252.3,943
0,0,0,289.2,294.0999,252.3,944
0,0,0,289.2,295.9999,252.3,945
0,0,0,291.0999,277,252.3,946
0,0,0,291.0999,278.9,252.3,947
0,0,0,291.0999,280.8,252.3,948
0,0,0,291.0999,282.7,252.3,949
0,0,0,291.0999,284.6,252.3,950
0,0,0,291.0999,286.5,252.3,951
0,0,0,291.0999,288.4,252.3,952
0,0,0,291.0999,290.3,252.3,953
0,0,0,291.0999,292.2,252.3,954
0,0,0,291.0999,294.0999,252.3,955
0,0,0,291.0999,295.9999,252.3,956
0,0,0,292.9999,277,252.3,957
0,0,0,292.9999,278.9,252.3,958
0,0,0,292.9999,280.8,252.3,959
0,0,0,292.9999,282.7,252.3,960
0,0,0,292.9999,284.6,252.3,961
0,0,0,292.9999,286.5,252.3,962
0,0,0,292.9999,288.4,252.3,963
0,0,0,292.9999,290.3,252.3,964
0,0,0,292.9999,292.2,252.3,965
0,0,0,292.9999,294.0999,252.3,966
0,0,0,292.9999,295.9999,252.3,967
0,0,0,274,277,254.2,968
0,0,0,274,278.9,254.2,969
0,0,0,274,280.8,254.2,970
0,0,0,274,282.7,254.2,971
0,0,0,274,284.6,254.2,972
0,0,0,274,286.5,254.2,973
0,0,0,274,288.4,254.2,974
0,0,0,274,290.3,254.2,975
0,0,0,274,292.2,254.2,976
0,0,0,274,294.0999,254.2,977
0,0,0,274,295.9999,254.2,978
0,0,0,275.9,277,254.2,979
0,0,0,275.9,278.9,254.2,980
0,0,0,275.9,280.8,254.2,981
0,0,0,275.9,282.7,254.2,982
0,0,0,275.9,284.6,254.2,983
0,0,0,275.9,286.5,254.2,984
0,0,0,275.9,288.4,254.2,985
0,0,0,275.9,290.3,254.2,986
0,0,0,275.9,292.2,254.2,987
0,0,0,275.9,294.0999,254.2,988
0,0,0,275.9,295.9999,254.2,989
0,0,0,277.8,277,254.2,990
0,0,0,277.8,278.9,254.2,991
0,0,0,277.8,280.8,254.2,992
0,0,0,277.8,282.7,254.2,993
0,0,0,277.8,284.6,254.2,994
0,0,0,277.8,286.5,254.2,995
0,0,0,277.8,288.4,254.2,996
0,0,0,277.8,290.3,254.2,997
0,0,0,277.8,292.2,254.2,998
0,0,0,277.8,294.0999,254.2,999
0,0,0,277.8,295.9999,254.2,1000
0,0,0,279.7,277,254.2,1001
0,0,0,279.7,278.9,254.2,1002
0,0,0,279.7,280.8,254.2,1003
0,0,0,279.7,282.7,254.2,1004
0,0,0,279.7,284.6,254.2,1005
0,0,0,279.7,286.5,254.2,1006
0,0,0,279.7,288.4,254.2,1007
0,0,0,279.7,290.3,254.2,1008
0,0,0,279.7,292.2,254.2,1009
0,0,0,279.7,294.0999,254.2,1010
0,0,0,279.7,295.9999,254.2,1011
0,0,0,281.6,277,254.2,1012
0,0,0,281.6,278.9,254.2,1013
0,0,0,281.6,280.8,254.2,1014
0,0,0,281.6,282.7,254.2,1015
0,0,0,281.6,284.6,254.2,1016
0,0,0,281.6,286.5,254.2,1017
0,0,0,281.6,288.4,254.2,1018
0,0,0,281.6,290.3,254.2,1019
0,0,0,281.6,292.2,254.2,1020
0,0,0,281.6,294.0999,254.2,1021
0,0,0,281.6,295.9999,254.2,1022
0,0,0,283.5,277,254.2,1023
0,0,0,283.5,278.9,254.2,1024
0,0,0,283.5,280.8,254.2,1025
0,0,0,283.5,282.7,254.2,1026
0,0,0,283.5,284.6,254.2,1027
0,0,0,283.5,286.5,254.2,1028
0,0,0,283.5,288.4,254.2,1029
0,0,0,283.5,290.3,254.2,1030
0,0,0,283.5,292.2,254.2,1031
0,0,0,283.5,294.0999,254.2,1032
0,0,0,283.5,295.9999,254.2,1033
0,0,0,285.4,277,254.2,1034
0,0,0,285.4,278.9,254.2,1035
0,0,0,285.4,280.8,254.2,1036
0,0,0,285.4,282.7,254.2,1037
0,0,0,285.4,284.6,254.2,1038
0,0,0,285.4,286.5,254.2,1039
0,0,0,285.4,288.4,254.2,1040
0,0,0,285.4,290.3,254.2,1041
0,0,0,285.4,292.2,254.2,1042
0,0,0,285.4,294.0999,254.2,1043
0,0,0,285.4,295.9999,254.2,1044
0,0,0,287.3,277,254.2,1045
0,0,0,287.3,278.9,254.2,1046
0,0,0,287.3,280.8,254.2,1047
0,0,0,287.3,282.7,254.2,1048
0,0,0,287.3,284.6,254.2,1049
0,0,0,287.3,286.5,254.2,1050
0,0,0,287.3,288.4,254.2,1051
0,0,0,287.3,290.3,254.2,1052
0,0,0,287.3,292.2,254.2,1053
0,0,0,287.3,294.0999,254.2,1054
0,0,0,287.3,295.9999,254.2,1055
0,0,0,289.2,277,254.2,1056
0,0,0,289.2,278.9,254.2,1057
0,0,0,289.2,280.8,254.2,1058
0,0,0,289.2,282.7,254.2,1059
0,0,0,289.2,284.6,254.2,1060
0,0,0,289.2,286.5,254.2,1061
0,0,0,289.2,288.4,254.2,1062
0,0,0,289.2,290.3,254.2,1063
0,0,0,289.2,292.2,254.2,1064
0,0,0,289.2,294.0999,254.2,1065
0,0,0,289.2,295.9999,254.2,1066
0,0,0,291.0999,277,254.2,1067
0,0,0,291.0999,278.9,254.2,1068
0,0,0,291.0999,280.8,254.2,1069
0,0,0,291.0999,282.7,254.2,1070
0,0,0,291.0999,284.6,254.2,1071
0,0,0,291.0999,286.5,254.2,1072
0,0,0,291.0999,288.4,254.2,1073
0,0,0,291.0999,290.3,254.2,1074
0,0,0,291.0999,292.2,254.2,1075
0,0,0,291.0999,294.0999,254.2,1076
0,0,0,291.0999,295.9999,254.2,1077
0,0,0,292.9999,277,254.2,1078
0,0,0,292.9999,278.9,254.2,1079
0,0,0,292.9999,280.8,254.2,1080
0,0,0,292.9999,282.7,254.2,1081
0,0,0,292.9999,284.6,254.2,1082
0,0,0,292.9999,286.5,254.2,1083
0,0,0,292.9999,288.4,254.2,1084
0,0,0,292.9999,290.3,254.2,1085
0,0,0,292.9999,292.2,254.2,1086
0,0,0,292.9999,294.0999,254.2,1087
0,0,0,292.9999,295.9999,254.2,1088
0,0,0,274,277,256.0999,1089
0,0,0,274,278.9,256.0999,1090
0,0,0,274,280.8,256.0999,1091
0,0,0,274,282.7,256.0999,1092
0,0,0,274,284.6,256.0999,1093
0,0,0,274,286.5,256.0999,1094
0,0,0,274,288.4,256.0999,1095
0,0,0,274,290.3,256.0999,1096
0,0,0,274,292.2,256.0999,1097
0,0,0,274,294.0999,256.0999,1098
0,0,0,274,295.9999,256.0999,1099
0,0,0,275.9,277,256.0999,1100
0,0,0,275.9,278.9,256.0999,1101
0,0,0,275.9,280.8,256.0999,1102
0,0,0,275.9,282.7,256.0999,1103
0,0,0,275.9,284.6,256.0999,1104
0,0,0,275.9,286.5,256.0999,1105
0,0,0,275.9,288.4,256.0999,1106
0,0,0,275.9,290.3,256.0999,1107
0,0,0,275.9,292.2,256.0999,1108
0,0,0,275.9,294.0999,256.0999,1109
0,0,0,275.9,295.9999,256.0999,1110
0,0,0,277.8,277,256.0999,1111
0,0,0,277.8,278.9,256.0999,1112
0,0,0,277.8,280.8,256.0999,1113
0,0,0,277.8,282.7,256.0999,1114
0,0,0,277.8,284.6,256.0999,1115
0,0,0,277.8,286.5,256.0999,1116
0,0,0,277.8,288.4,256.0999,1117
0,0,0,277.8,290.3,256.0999,1118
0,0,0,277.8,292.2,256.0999,1119
0,0,0,277.8,294.0999,256.0999,1120
0,0,0,277.8,295.9999,256.0999,1121
0,0,0,279.7,277,256.0999,1122
0,0,0,279.7,278.9,256.0999,1123
0,0,0,279.7,280.8,256.0999,1124
0,0,0,279.7,282.7,256.0999,1125
0,0,0,279.7,284.6,256.0999,1126
0,0,0,279.7,286.5,256.0999,1127
0,0,0,279.7,288.4,256.0999,1128
0,0,0,279.7,290.3,256.0999,1129
0,0,0,279.7,292.2,256.0999,1130
0,0,0,279.7,294.0999,256.0999,1131
0,0,0,279.7,295.9999,256.0999,1132
0,0,0,281.6,277,256.0999,1133
0,0,0,281.6,278.9,256.0999,1134
0,0,0,281.6,280.8,256.0999,1135
0,0,0,281.6,282.7,256.0999,1136
0,0,0,281.6,284.6,256.0999,1137
0,0,0,281.6,286.5,256.0999,1138
0,0,0,281.6,288.4,256.0999,1139
0,0,0,281.6,290.3,256.0999,1140
0,0,0,281.6,292.2,256.0999,1141
0,0,0,281.6,294.0999,256.0999,1142
0,0,0,281.6,295.9999,256.0999,1143
0,0,0,283.5,277,256.0999,1144
0,0,0,283.5,278.9,256.0999,1145
0,0,0,283.5,280.8,256.0999,1146
0,0,0,283.5,282.7,256.0999,1147
0,0,0,283.5,284.6,256.0999,1148
0,0,0,283.5,286.5,256.0999,1149
0,0,0,283.5,288.4,256.0999,1150
0,0,0,283.5,290.3,256.0999,1151
0,0,0,283.5,292.2,256.0999,1152
0,0,0,283.5,294.0999,256.0999,1153
0,0,0,283.5,295.9999,256.0999,1154
0,0,0,285.4,277,256.0999,1155
0,0,0,285.4,278.9,256.0999,1156
0,0,0,285.4,280.8,256.0999,1157
0,0,0,285.4,282.7,256.0999,1158
0,0,0,285.4,284.6,256.0999,1159
0,0,0,285.4,286.5,256.0999,1160
0,0,0,285.4,288.4,256.0999,1161
0,0,0,285.4,290.3,256.0999,1162
0,0,0,285.4,292.2,256.0999,1163
0,0,0,285.4,294.0999,256.0999,1164
0,0,0,285.4,295.9999,256.0999,1165
0,0,0,287.3,277,256.0999,1166
0,0,0,287.3,278.9,256.0999,1167
0,0,0,287.3,280.8,256.0999,1168
0,0,0,287.3,282.7,256.0999,1169
0,0,0,287.3,284.6,256.0999,1170
0,0,0,287.3,286.5,256.0999,1171
0,0,0,287.3,288.4,256.0999,1172
0,0,0,287.3,290.3,256.0999,1173
0,0,0,287.3,292.2,256.0999,1174
0,0,0,287.3,294.0999,256.0999,1175
0,0,0,287.3,295.9999,256.0999,1176
0,0,0,289.2,277,256.0999,1177
0,0,0,289.2,278.9,256.0999,1178
0,0,0,289.2,280.8,256.0999,1179
0,0,0,289.2,282.7,256.0999,1180
0,0,0,289.2,284.6,256.0999,1181
0,0,0,289.2,286.5,256.0999,1182
0,0,0,289.2,288.4,256.0999,1183
0,0,0,289.2,290.3,256.0999,1184
0,0,0,289.2,292.2,256.0999,1185
0,0,0,289.2,294.0999,256.0999,1186
0,0,0,289.2,295.9999,256.0999,1187
0,0,0,291.0999,277,256.0999,1188
0,0,0,291.0999,278.9,256.0999,1189
0,0,0,291.0999,280.8,256.0999,1190
0,0,0,291.0999,282.7,256.0999,1191
0,0,0,291.0999,284.6,256.0999,1192
0,0,0,291.0999,286.5,256.0999,1193
0,0,0,291.0999,288.4,256.0999,1194
0,0,0,291.0999,290.3,256.0999,1195
0,0,0,291.0999,292.2,256.0999,1196
0,0,0,291.0999,294.0999,256.0999,1197
0,0,0,291.0999,295.9999,256.0999,1198
0,0,0,292.9999,277,256.0999,1199
0,0,0,292.9999,278.9,256.0999,1200
0,0,0,292.9999,280.8,256.0999,1201
0,0,0,292.9999,282.7,256.0999,1202
0,0,0,292.9999,284.6,256.0999,1203
0,0,0,292.9999,286.5,256.0999,1204
0,0,0,292.9999,288.4,256.0999,1205
0,0,0,292.9999,290.3,256.0999,1206
0,0,0,292.9999,292.2,256.0999,1207
0,0,0,292.9999,294.0999,256.0999,1208
0,0,0,292.9999,295.9999,256.0999,1209
0,0,0,274,277,257.9999,1210
0,0,0,274,278.9,257.9999,1211
0,0,0,274,280.8,257.9999,1212
0,0,0,274,282.7,257.9999,1213
0,0,0,274,284.6,257.9999,1214
0,0,0,274,286.5,257.9999,1215
0,0,0,274,288.4,257.9999,1216
0,0,0,274,290.3,257.9999,1217
0,0,0,274,292.2,257.9999,1218
0,0,0,274,294.0999,257.9999,1219
0,0,0,274,295.9999,257.9999,1220
0,0,0,275.9,277,257.9999,1221
0,0,0,275.9,278.9,257.9999,1222
0,0,0,275.9,280.8,257.9999,1223
0,0,0,275.9,282.7,257.9999,1224
0,0,0,275.9,284.6,257.9999,1225
0,0,0,275.9,286.5,257.9999,1226
0,0,0,275.9,288.4,257.9999,1227
0,0,0,275.9,290.3,257.9999,1228
0,0,0,275.9,292.2,257.9999,1229
0,0,0,275.9,294.0999,257.9999,1230
0,0,0,275.9,295.9999,257.9999,1231
0,0,0,277.8,277,257.9999,1232
0,0,0,277.8,278.9,257.9999,1233
0,0,0,277.8,280.8,257.9999,1234
0,0,0,277.8,282.7,257.9999,1235
0,0,0,277.8,284.6,257.9999,1236
0,0,0,277.8,286.5,257.9999,1237
0,0,0,277.8,288.4,257.9999,1238
0,0,0,277.8,290.3,257.9999,1239
0,0,0,277.8,292.2,257.9999,1240
0,0,0,277.8,294.0999,257.9999,1241
0,0,0,277.8,295.9999,257.9999,1242
0,0,0,279.7,277,257.9999,1243
0,0,0,279.7,278.9,257.9999,1244
0,0,0,279.7,280.8,257.9999,1245
0,0,0,279.7,282.7,257.9999,1246
0,0,0,279.7,284.6,257.9999,1247
0,0,0,279.7,286.5,257.9999,1248
0,0,0,279.7,288.4,257.9999,1249
0,0,0,279.7,290.3,257.9999,1250
0,0,0,279.7,292.2,257.9999,1251
0,0,0,279.7,294.0999,257.9999,1252
0,0,0,279.7,295.9999,257.9999,1253
0,0,0,281.6,277,257.9999,1254
0,0,0,281.6,278.9,257.9999,1255
0,0,0,281.6,280.8,257.9999,1256
0,0,0,281.6,282.7,257.9999,1257
0,0,0,281.6,284.6,257.9999,1258
0,0,0,281.6,286.5,257.9999,1259
0,0,0,281.6,288.4,257.9999,1260
0,0,0,281.6,290.3,257.9999,1261
0,0,0,281.6,292.2,257.9999,1262
0,0,0,281.6,294.0999,257.9999,1263
0,0,0,281.6,295.9999,257.9999,1264
0,0,0,283.5,277,257.9999,1265
0,0,0,283.5,278.9,257.9999,1266
0,0,0,283.5,280.8,257.9999,1267
0,0,0,283.5,282.7,257.9999,1268
0,0,0,283.5,284.6,257.9999,1269
0,0,0,283.5,286.5,257.9999,1270
0,0,0,283.5,288.4,257.9999,1271
0,0,0,283.5,290.3,257.9999,1272
0,0,0,283.5,292.2,257.9999,1273
0,0,0,283.5,294.0999,257.9999,1274
0,0,0,283.5,295.9999,257.9999,1275
0,0,0,285.4,277,257.9999,1276
0,0,0,285.4,278.9,257.9999,1277
0,0,0,285.4,280.8,257.9999,1278
0,0,0,285.4,282.7,257.9999,1279
0,0,0,285.4,284.6,257.9999,1280
0,0,0,285.4,286.5,257.9999,1281
0,0,0,285.4,288.4,257.9999,1282
0,0,0,285.4,290.3,257.9999,1283
0,0,0,285.4,292.2,257.9999,1284
0,0,0,285.4,294.0999,257.9999,1285
0,0,0,285.4,295.9999,257.9999,1286
0,0,0,287.3,277,257.9999,1287
0,0,0,287.3,278.9,257.9999,1288
0,0,0,287.3,280.8,257.9999,1289
0,0,0,287.3,282.7,257.9999,1290
0,0,0,287.3,284.6,257.9999,1291
0,0,0,287.3,286.5,257.9999,1292
0,0,0,287.3,288.4,257.9999,1293
0,0,0,287.3,290.3,257.9999,1294
0,0,0,287.3,292.2,257.9999,1295
0,0,0,287.3,294.0999,257.9999,1296
0,0,0,287.3,295.9999,257.9999,1297
0,0,0,289.2,277,257.9999,1298
0,0,0,289.2,278.9,257.9999,1299
0,0,0,289.2,280.8,257.9999,1300
0,0,0,289.2,282.7,257.9999,1301
0,0,0,289.2,284.6,257.9999,1302
0,0,0,289.2,286.5,257.9999,1303
0,0,0,289.2,288.4,257.9999,1304
0,0,0,289.2,290.3,257.9999,1305
0,0,0,289.2,292.2,257.9999,1306
0,0,0,289.2,294.0999,257.9999,1307
0,0,0,289.2,295.9999,257.9999,1308
0,0,0,291.0999,277,257.9999,1309
0,0,0,291.0999,278.9,257.9999,1310
0,0,0,291.0999,280.8,257.9999,1311
0,0,0,291.0999,282.7,257.9999,1312
0,0,0,291.0999,284.6,257.9999,1313
0,0,0,291.0999,286.5,257.9999,1314
0,0,0,291.0999,288.4,257.9999,1315
0,0,0,291.0999,290.3,257.9999,1316
0,0,0,291.0999,292.2,257.9999,1317
0,0,0,291.0999,294.0999,257.9999,1318
0,0,0,291.0999,295.9999,257.9999,1319
0,0,0,292.9999,277,257.9999,1320
0,0,0,292.9999,278.9,257.9999,1321
0,0,0,292.9999,280.8,257.9999,1322
0,0,0,292.9999,282.7,257.9999,1323
0,0,0,292.9999,284.6,257.9999,1324
0,0,0,292.9999,286.5,257.9999,1325
0,0,0,292.9999,288.4,257.9999,1326
0,0,0,292.9999,290.3,257.9999,1327
0,0,0,292.9999,292.2,257.9999,1328
0,0,0,292.9999,294.0999,257.9999,1329
0,0,0,292.9999,295.9999,257.9999,1330

